"Species","Scenario","Subpopulation #","Subpopulation","Correct Productivity Weighting?","Productivity Weighting","Correct Capacity Weighting?","Capacity Weighting","Diversity","Survival","Eggs per Spawner","Productivity","Capacity","Equilibrium Abundance","Juvenile-to-Adult Survival","Juvenile-to-Spawner Survival","Juvenile Productivity","Juvenile Capacity","Juvenile Abundance","Juvenile-to-Adult Productivity","Juvenile-to-Adult Capacity","Juvenile-to-Adult Abundance","...3"
"Fall Chinook","with Project 100",1240,"Lower Chehalis: Black to Skook SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.389162561576355,0.00107660196643706,2610.13431386573,2.81007573497268,1758.18192314383,1132.51126905346,0.0257896410286112,0.019262659542822,156.01113586377,88113.5567050343,58793.0896320848,3.55920353724323,2430.52750863465,1516.25267657443,NA
"Fall Chinook","with Project 100",1250,"Middle Chehalis: Skook to Newaukum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.191176470588235,0.00100220173285123,2302.37552251743,2.30744473834123,474.253663238821,268.721693021519,0.0265500564708857,0.0212599364273126,119.168637206883,20882.1841218012,12639.8163955134,2.71606774514818,621.221477184075,335.587839082508,NA
"Fall Chinook","with Project 100",1260,"Middle Chehalis: Newaukum to SF SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.264957264957265,0.000794654222742221,2822.69066422905,2.24306305582466,677.181780188591,375.281314916283,0.0226562143817976,0.0165040015708833,154.910225878112,37346.441776407,22738.8075131041,2.98626760154012,953.489011847983,515.175297803315,NA
"Fall Chinook","with Project 100",1270,"Middle Chehalis: SF to Rainbow Falls SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.169811320754717,0.000853069432829603,3043.99840852556,2.59674199589511,398.25755740266,244.889391434605,0.0258072392391917,0.0192703957926521,161.135351016332,18744.7394196342,12708.0623599844,3.28816085912005,553.317726261834,327.960005590686,NA
"Fall Chinook","with Project 100",1280,"Chehalis RBF to Crim SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.324561403508772,0.00127146564750594,2629.46551370271,3.34327507197456,424.15826281955,297.289173771176,0.0246452026134079,0.019456870972645,195.53353171222,20727.6197045699,15279.3927753925,3.9124706861822,556.840098373717,376.563730759388,NA
"Fall Chinook","with Project 100",1290,"Upper Chehalis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.189189189189189,0.00130021884560943,2640.69025744591,3.43347523814838,67.0820133798176,47.5443704009232,0.0212005364457944,0.0156340239256458,254.2401009496,4063.36644839957,3041.08338499676,4.48366284438228,92.4262432135812,64.4725991383234,NA
"Fall Chinook","with Project 100",1310,"Wynoochee SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.855029585798817,0.00156324334471179,2738.78819790548,4.28139242295094,8759.52771630171,6713.57470593406,0.0250371371937089,0.0184481347310253,227.782533845296,477563.17150894,363916.179267895,5.49299906709856,12101.3077808736,9111.41930734065,NA
"Fall Chinook","with Project 100",1350,"Satsop SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.884146341463415,0.00163213918305385,2690.58304998722,4.39140602114467,11585.8462456686,8947.54630485633,0.0257071513452697,0.019429084674953,228.436704040839,594461.924992324,460523.30588641,5.4610523420622,15624.2537078265,11838.7423224459,NA
"Fall Chinook","with Project 100",1400,"Cloquallum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.907335907335907,0.00186726048081512,2711.26769089493,5.06264301211897,2009.56998066389,1612.62909902294,0.0261664833799615,0.0201993767730192,256.777667235821,98904.2221678829,79835.5868670646,6.27453558825895,2632.51240283531,2089.01655688652,NA
"Fall Chinook","with Project 100",1440,"Mox Chehalis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.775862068965517,0.00159013126084588,2583.24043900769,4.10769137634738,446.650791913418,337.915555745167,0.0262971500489184,0.020998466992053,199.976989322377,21122.5055744635,16092.3916909293,4.85612830068371,570.242731446227,423.184038942336,NA
"Fall Chinook","with Project 100",1460,"Porter SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.731707317073171,0.00158192994758856,2540.99507798279,4.01967621053611,388.55950962015,291.895129389303,0.0284816315620683,0.0240553941711926,172.105781262344,15998.6244813086,12134.2900187793,4.48500309437355,469.565624239545,345.604377582154,NA
"Fall Chinook","with Project 100",1490,"Cedar SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.671875,0.00127452440479196,2985.30276092381,3.8048412244902,601.778231488022,443.617037371794,0.0239621295031662,0.0164498993125823,252.167987489043,35534.025314627,26967.7661207615,5.37411410061465,886.492013524529,646.205104196784,NA
"Fall Chinook","with Project 100",1550,"Black River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.624548736462094,0.00138660123742621,2954.23873941565,4.0963510917262,2031.46890927281,1535.54732838684,0.0245651935164352,0.0192144150799447,231.606197112854,103079.411492713,79916.4232685693,4.99203240225086,2639.02650048998,1963.16240273375,NA
"Fall Chinook","with Project 100",1560,"Independence SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Fall Chinook","with Project 100",1620,"Skookumchuck SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.53030303030303,0.00147946795102962,2633.17671222443,3.8957005551336,1498.83477507726,1114.09401950195,0.0237910497396721,0.0180433290840837,232.172974225006,81106.4471527978,61745.4802442588,4.94464983773999,2003.15558810499,1468.9897916911,NA
"Fall Chinook","with Project 100",1645,"Above Crim SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.379591836734694,0.00138047388572074,2797.75214467998,3.8622237744499,334.364018624672,247.791091173752,0.0241481425663167,0.0177653902779509,238.645954577408,18253.3764491757,13947.9677787486,4.92014938077004,465.389876185337,336.817514431613,NA
"Fall Chinook","with Project 100",1670,"Newaukum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.467399842890809,0.00139572282708272,2834.48966000956,3.95616192160527,3451.03004863473,2578.71235360105,0.0259298255132749,0.0176535733128007,235.785936124544,192262.756756771,146073.109840669,5.28888706158166,5243.99848254546,3787.65025034999,NA
"Fall Chinook","with Project 100",1730,"South Fork SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.575268817204301,0.00173123085663224,2723.5631708945,4.7151166014397,1431.41833769813,1127.83765058192,0.0259188788588832,0.0200608520805479,253.725577318952,69966.9115179547,56220.8248210718,5.85746957866402,1869.55926344822,1457.18074788386,NA
"Fall Chinook","with Project 100",1790,"Dunn SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.517241379310345,0.000764525970558183,2657.44880773093,2.03168862893918,79.3063412627841,40.2716485775211,0.0359507581859087,0.0281350851237414,74.6631202042002,2731.83853217973,1431.36757540991,2.52485842683771,104.18526965278,51.458749578712,NA
"Fall Chinook","with Project 100",1850,"Jones SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.490196078431373,0.00174019628656121,2734.69409340762,4.75890450622883,87.9560819319258,69.4736598079261,0.0294118937259768,0.0217488261019285,234.602939559945,3973.03261832786,3194.36366277101,6.09338376962285,120.751427856748,93.9522845715431,NA
"Fall Chinook","with Project 100",1900,"Big Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.433333333333333,0.000908633819370865,2350.47330043235,2.13571953230108,29.111066619821,15.4805003495131,0.0411003273966168,0.0314404865949139,71.0242769161001,891.693117743295,492.374706185919,2.87892286095746,37.0686444355471,20.2367616260543,NA
"Fall Chinook","with Project 100",1950,"WF Chehalis River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.7,0.00142734883498185,3173.56789055805,4.52978843132384,90.8007281577485,70.7554811148945,0.0231233550561677,0.0186380601667822,267.15175759262,4750.32572295775,3796.28998306374,5.4561390439871,113.618210251457,87.7829611745558,NA
"Fall Chinook","with Project and Mitigation 10",0,"ALL SUBPOPULATIONS",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.727240814416101,0.00166195877856624,2715.12023931854,4.51241791659832,52668.8038495423,40996.8344479921,0.0255243405372025,0.0193093744418813,234.450237655413,2725114.63884054,2123157.04847856,5.61982267500846,70859.3050559598,54192.1835193287,NA
"Fall Chinook","with Project and Mitigation 10",10,"Grays Harbor Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.995087336244541,0.00201609473432768,2685.39367646875,5.41400805072549,12416.4842257997,10123.0845652403,0.025526815357111,0.0201724765881365,263.053640439799,618355.798056044,501826.561602938,6.61286889307702,15841.4231886445,12810.0339793321,NA
"Fall Chinook","with Project and Mitigation 10",20,"Olympic Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.873669268985096,0.00160470917615493,2707.65838646039,4.34500425864585,20345.3739619703,15662.898928376,0.0254046625719425,0.018996355364179,228.009392893115,1072025.09650126,824521.263584653,5.46972814364195,27725.5614887002,20946.6844847598,NA
"Fall Chinook","with Project and Mitigation 10",40,"Lower Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.431535269709544,0.00100704572742819,2667.51963448305,2.68631425073695,5479.66478229528,3439.81974897797,0.0243551343106393,0.0184047611839299,153.199034368485,289612.818626125,186898.363668062,3.36619939356116,7500.49974729552,4551.93474957436,NA
"Fall Chinook","with Project and Mitigation 10",50,"Black Hills Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.814814814814815,0.00171218607032464,2729.73844318571,4.67382013805223,3446.55851368548,2709.14063882438,0.0260156337252764,0.0199501987176265,240.446598175315,171559.377538282,135795.170623077,5.79408792216284,4558.81277204562,3532.79742059138,NA
"Fall Chinook","with Project and Mitigation 10",60,"Central Lowlands Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Fall Chinook","with Project and Mitigation 10",70,"Black River Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.624548736462094,0.00138660123742621,2954.23873941565,4.0963510917262,2031.46890927281,1535.54732838684,0.0245651935164352,0.0192144150799447,231.606197112854,103079.411492713,79916.4232685693,4.99203240225086,2639.02650048998,1963.16240273375,NA
"Fall Chinook","with Project and Mitigation 10",80,"Middle Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.209621993127148,0.000876580225504997,2710.98050613329,2.37639190340597,1549.96409881607,897.729887533588,0.0245107000818016,0.0185126284784837,145.944487607379,76987.5958828158,48492.8376635968,2.99847439036101,2128.40792853774,1188.59340008792,NA
"Fall Chinook","with Project and Mitigation 10",90,"Cascade Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.473147518694765,0.00141991521802918,2803.50375023556,3.98073763876135,4949.86482371199,3706.41065192382,0.0253037120787666,0.017774892984768,237.156025897665,273369.203909568,208519.435537529,5.23472342667966,7247.15407065045,5276.31575966857,NA
"Fall Chinook","with Project and Mitigation 10",100,"Willapa Hills Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.48452380952381,0.00158704874963421,2735.78571001026,4.34182529033891,2372.71211068789,1826.23408542799,0.0259007812758787,0.0199811183180431,238.387366028168,115685.000171835,91397.9916619027,5.38499373912785,3117.78520760098,2367.27939108953,NA
"Fall Chinook","with Project and Mitigation 10",1010,"Humptulips SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.991071428571429,0.00195468870875609,2658.28321887923,5.19611619261904,7838.79896956864,6330.21088589502,0.0263148788864733,0.0207611932842821,247.553032585946,378563.662418634,304905.927092712,6.36205275834976,10019.7922519438,8023.56254321255,NA
"Fall Chinook","with Project and Mitigation 10",1030,"Hoquiam SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",1,0.00244626975675762,2678.08287393661,6.55131314060167,1184.69084149931,1003.85826395738,0.0251132593526211,0.0197651984109035,321.730034572274,60266.4415822908,50789.1822327267,8.13897028233469,1511.43257834406,1275.481905718,NA
"Fall Chinook","with Project and Mitigation 10",1040,"Wishkah SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",1,0.00214384531126542,2727.57063817069,5.84748952378747,2436.97846301021,2020.22210062655,0.0251575692489661,0.0198273211173051,287.865394770659,123534.726693167,101890.824719801,7.07322386000846,3123.66567589946,2563.32547872267,NA
"Fall Chinook","with Project and Mitigation 10",1050,"Johns SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",1,0.00146969011244634,2553.53448008646,3.75290437717388,684.875134190547,502.383105255269,0.0208589345450976,0.0169397668515727,212.001668797358,41102.05240057,29657.0259589273,4.44034801829402,855.989621371739,618.613963279524,NA
"Fall Chinook","with Project and Mitigation 10",1060,"Elk River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",1,0.00156715344835317,3036.14760073098,4.75810918219475,136.987208140118,108.1969465268,0.0231480457795024,0.0199637243370898,237.907683592745,6865.10846453018,5419.67744594555,5.35581470195172,160.120088702746,125.454941628884,NA
"Fall Chinook","with Project and Mitigation 10",1070,"Andrews SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",1,0.00179140987958949,2957.12980753247,5.29743155244225,134.153609390915,108.829335152946,0.0212567284544928,0.0168953472503157,300.116246706583,8023.80649685146,6441.37901047951,6.40041862509532,170.422972382603,136.922644498232,NA
"Fall Chinook","with Project and Mitigation 10",1200,"Lower Chehalis: Satsop to Porter SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.315789473684211,0.000985316796280031,2568.32357533547,2.53061235706002,2266.51939227704,1370.87870438037,0.0235872973535117,0.0183937164190089,139.89575401626,121904.24950283,74529.7292375154,2.95595604376094,3104.94624285964,1757.95488520199,NA
"Fall Chinook","with Project and Mitigation 10",1230,"Lower Chehalis: Porter to Black SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.575342465753425,0.000955135758564149,2805.76486975812,2.67988635722907,1454.96346687441,912.043628893368,0.0235004763863679,0.0176427467949816,161.702552189216,79595.0124182614,51695.1039139094,3.48916205775884,1965.02599580123,1214.85956881966,NA
"Fall Chinook","with Project and Mitigation 10",1240,"Lower Chehalis: Black to Skook SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.389162561576355,0.00107660196643706,2610.13431386573,2.81007573497268,1758.18192314383,1132.51126905346,0.0257896410286112,0.019262659542822,156.01113586377,88113.5567050343,58793.0896320848,3.55920353724323,2430.52750863465,1516.25267657443,NA
"Fall Chinook","with Project and Mitigation 10",1250,"Middle Chehalis: Skook to Newaukum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.191176470588235,0.00100220173285123,2302.37552251743,2.30744473834123,474.253663238821,268.721693021519,0.0265500564708857,0.0212599364273126,119.168637206883,20882.1841218012,12639.8163955134,2.71606774514818,621.221477184075,335.587839082508,NA
"Fall Chinook","with Project and Mitigation 10",1260,"Middle Chehalis: Newaukum to SF SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.264957264957265,0.000794654222742221,2822.69066422905,2.24306305582466,677.181780188591,375.281314916283,0.0226562143817976,0.0165040015708833,154.910225878112,37346.441776407,22738.8075131041,2.98626760154012,953.489011847983,515.175297803315,NA
"Fall Chinook","with Project and Mitigation 10",1270,"Middle Chehalis: SF to Rainbow Falls SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.169811320754717,0.000853093452276055,3043.99907905208,2.59681568307367,398.528655388657,245.060445077733,0.0258058643761156,0.0192692748843429,161.143886576862,18758.9699846076,12717.6786126423,3.28825892417354,553.697439505685,328.190689456873,NA
"Fall Chinook","with Project and Mitigation 10",1280,"Chehalis RBF to Crim SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.324561403508772,0.00127143884500044,2629.46688905539,3.34320634438747,424.336286960821,297.411340293024,0.0246463767884327,0.0194579701917526,195.529556005869,20734.6986356453,15284.8080946842,3.91236583080128,557.068779461624,376.715139440472,NA
"Fall Chinook","with Project and Mitigation 10",1290,"Upper Chehalis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.189189189189189,0.00129873798884101,2640.69060764543,3.42956520892479,67.0596502108068,47.5062531690194,0.0212001911922514,0.0156317458108738,254.08566610122,4061.72946917522,3039.08813153633,4.48028830068876,92.3994627187607,64.4292494386724,NA
"Fall Chinook","with Project and Mitigation 10",1310,"Wynoochee SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.855029585798817,0.00156324334471179,2738.78819790548,4.28139242295094,8759.52771630171,6713.57470593406,0.0250371371937089,0.0184481347310253,227.782533845296,477563.17150894,363916.179267895,5.49299906709856,12101.3077808736,9111.41930734065,NA
"Fall Chinook","with Project and Mitigation 10",1350,"Satsop SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.884146341463415,0.00163213918305385,2690.58304998722,4.39140602114467,11585.8462456686,8947.54630485633,0.0257071513452697,0.019429084674953,228.436704040839,594461.924992324,460523.30588641,5.4610523420622,15624.2537078265,11838.7423224459,NA
"Fall Chinook","with Project and Mitigation 10",1400,"Cloquallum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.907335907335907,0.00186726048081512,2711.26769089493,5.06264301211897,2009.56998066389,1612.62909902294,0.0261664833799615,0.0201993767730192,256.777667235821,98904.2221678829,79835.5868670646,6.27453558825895,2632.51240283531,2089.01655688652,NA
"Fall Chinook","with Project and Mitigation 10",1440,"Mox Chehalis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.775862068965517,0.00159013126084588,2583.24043900769,4.10769137634738,446.650791913418,337.915555745167,0.0262971500489184,0.020998466992053,199.976989322377,21122.5055744635,16092.3916909293,4.85612830068371,570.242731446227,423.184038942336,NA
"Fall Chinook","with Project and Mitigation 10",1460,"Porter SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.731707317073171,0.00158192994758856,2540.99507798279,4.01967621053611,388.55950962015,291.895129389303,0.0284816315620683,0.0240553941711926,172.105781262344,15998.6244813086,12134.2900187793,4.48500309437355,469.565624239545,345.604377582154,NA
"Fall Chinook","with Project and Mitigation 10",1490,"Cedar SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.671875,0.00127452440479196,2985.30276092381,3.8048412244902,601.778231488022,443.617037371794,0.0239621295031662,0.0164498993125823,252.167987489043,35534.025314627,26967.7661207615,5.37411410061465,886.492013524529,646.205104196784,NA
"Fall Chinook","with Project and Mitigation 10",1550,"Black River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.624548736462094,0.00138660123742621,2954.23873941565,4.0963510917262,2031.46890927281,1535.54732838684,0.0245651935164352,0.0192144150799447,231.606197112854,103079.411492713,79916.4232685693,4.99203240225086,2639.02650048998,1963.16240273375,NA
"Fall Chinook","with Project and Mitigation 10",1560,"Independence SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Fall Chinook","with Project and Mitigation 10",1620,"Skookumchuck SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.53030303030303,0.00147946795102962,2633.17671222443,3.8957005551336,1498.83477507726,1114.09401950195,0.0237910497396721,0.0180433290840837,232.172974225006,81106.4471527978,61745.4802442588,4.94464983773999,2003.15558810499,1468.9897916911,NA
"Fall Chinook","with Project and Mitigation 10",1645,"Above Crim SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.412244897959184,0.00135874138187451,2830.69315351135,3.84617992706472,349.653468019076,258.744182793327,0.0242528810193217,0.0183786643332608,236.859881691153,18277.0776112772,14078.5085412907,4.93234348173802,466.164029058762,341.444392581427,NA
"Fall Chinook","with Project and Mitigation 10",1670,"Newaukum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.467399842890809,0.00139572282708272,2834.48966000956,3.95616192160527,3451.03004863473,2578.71235360105,0.0259298255132749,0.0176535733128007,235.785936124544,192262.756756771,146073.109840669,5.28888706158166,5243.99848254546,3787.65025034999,NA
"Fall Chinook","with Project and Mitigation 10",1730,"South Fork SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.575268817204301,0.00173123085663224,2723.5631708945,4.7151166014397,1431.41833769813,1127.83765058192,0.0259188788588832,0.0200608520805479,253.725577318952,69966.9115179547,56220.8248210718,5.85746957866402,1869.55926344822,1457.18074788386,NA
"Fall Chinook","with Project and Mitigation 10",1790,"Dunn SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.517241379310345,0.000764532763905301,2657.4449579206,2.03170373860524,79.3372291249401,40.2876238023625,0.035951425461586,0.0281355445541422,74.6623959360039,2732.86113078359,1431.91199746767,2.52487721400287,104.226274778229,51.4792774445098,NA
"Fall Chinook","with Project and Mitigation 10",1850,"Jones SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.490196078431373,0.00174015320414748,2734.691480699,4.75878214249319,87.9667888849239,69.4816415823333,0.0294124163574415,0.0217491034156381,234.596832605015,3973.45127617445,3194.68992603964,6.09324562245558,120.766860854141,93.9635502376017,NA
"Fall Chinook","with Project and Mitigation 10",1900,"Big Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.433333333333333,0.000908620538746518,2350.47057722598,2.13568584218691,29.1180041931596,15.4839744974141,0.0411003804665104,0.0314408685285135,71.0233429442005,891.883122923361,492.479222810648,2.8788641371911,37.0768551375186,20.241083429369,NA
"Fall Chinook","with Project and Mitigation 10",1950,"WF Chehalis River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.7,0.00142733643176563,3173.56782702652,4.52974897819425,90.8042512082128,70.7580518171791,0.0231235446129775,0.0186382261492774,267.147822463225,4750.46296072465,3796.39410158795,5.4560906922202,113.622530486458,87.7860883765138,NA
"Fall Chinook","with Project and Mitigation 100",0,"ALL SUBPOPULATIONS",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.725953662532179,0.00166229843140027,2714.54600798706,4.51238557104076,52632.5231493155,40968.5103293348,0.0255231016631492,0.0193042785754127,234.436550669665,2724199.75492813,2122250.26536423,5.6195789623516,70831.2417289575,54166.4092775366,NA
"Fall Chinook","with Project and Mitigation 100",10,"Grays Harbor Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.995087336244541,0.00201609473432768,2685.39367646875,5.41400805072549,12416.4842257997,10123.0845652403,0.025526815357111,0.0201724765881365,263.053640439799,618355.798056044,501826.561602938,6.61286889307702,15841.4231886445,12810.0339793321,NA
"Fall Chinook","with Project and Mitigation 100",20,"Olympic Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.873669268985096,0.00160470917615493,2707.65838646039,4.34500425864585,20345.3739619703,15662.898928376,0.0254046625719425,0.018996355364179,228.009392893115,1072025.09650126,824521.263584653,5.46972814364195,27725.5614887002,20946.6844847598,NA
"Fall Chinook","with Project and Mitigation 100",40,"Lower Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.431535269709544,0.00100704572742819,2667.51963448305,2.68631425073695,5479.66478229528,3439.81974897797,0.0243551343106393,0.0184047611839299,153.199034368485,289612.818626125,186898.363668062,3.36619939356116,7500.49974729552,4551.93474957436,NA
"Fall Chinook","with Project and Mitigation 100",50,"Black Hills Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.814814814814815,0.00171218607032464,2729.73844318571,4.67382013805223,3446.55851368548,2709.14063882438,0.0260156337252764,0.0199501987176265,240.446598175315,171559.377538282,135795.170623077,5.79408792216284,4558.81277204562,3532.79742059138,NA
"Fall Chinook","with Project and Mitigation 100",60,"Central Lowlands Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Fall Chinook","with Project and Mitigation 100",70,"Black River Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.624548736462094,0.00138660123742621,2954.23873941565,4.0963510917262,2031.46890927281,1535.54732838684,0.0245651935164352,0.0192144150799447,231.606197112854,103079.411492713,79916.4232685693,4.99203240225086,2639.02650048998,1963.16240273375,NA
"Fall Chinook","with Project and Mitigation 100",80,"Middle Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.209621993127148,0.000876580225504997,2710.98050613329,2.37639190340597,1549.96409881607,897.729887533588,0.0245107000818016,0.0185126284784837,145.944487607379,76987.5958828158,48492.8376635968,2.99847439036101,2128.40792853774,1188.59340008792,NA
"Fall Chinook","with Project and Mitigation 100",90,"Cascade Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.473147518694765,0.00141991521802918,2803.50375023556,3.98073763876135,4949.86482371199,3706.41065192382,0.0253037120787666,0.017774892984768,237.156025897665,273369.203909568,208519.435537529,5.23472342667966,7247.15407065045,5276.31575966857,NA
"Fall Chinook","with Project and Mitigation 100",100,"Willapa Hills Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.475,0.00159023406004677,2727.86456092744,4.33794313598135,2354.40820870984,1811.66061269341,0.0258940530476277,0.0198844057364598,238.064048138973,115511.177449251,91109.6180949262,5.37491882530961,3113.54287895645,2359.19728409912,NA
